date,val,tweet,person,country
2020-01-16,0.241708754,"The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada, but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!",Trump,China
2020-01-16,0.241708754,"The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada, but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!",Trump,Mexico
2020-01-16,0.026623377,"Cryin' Chuck Schumer is saying privately that the new China Trade Deal is  unbelievable, which it is, but publicly he knocks it whenever possible. That's politics, but so bad for our great Country!",Trump,China
2020-01-17,0.57,"The noble people of Iran""îwho love America""îdeserve a government that's more interested in helping them achieve their dreams than killing them for demanding respect. Instead of leading Iran toward ruin, its leaders should abandon terror and Make Iran Great Again! https://t.co/RLjGsC5WLc",Trump,Iran
2020-01-17,-0.4875,"The so-called ""Supreme Leader""ù of Iran, who has not been so Supreme lately, had some nasty things to say about the United States and Europe. Their economy is crashing, and their people are suffering. He should be very careful with his words!",Trump,Iran
2020-01-19,0.617272727,"I will be going to Austin, Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit ""paydirt""ù with our incredible new Trade Deals: CHINA, JAPAN, MEXICO, CANADA, SOUTH KOREA, and many others!",Trump,Canada
2020-01-19,0.617272727,"I will be going to Austin, Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit ""paydirt""ù with our incredible new Trade Deals: CHINA, JAPAN, MEXICO, CANADA, SOUTH KOREA, and many others!",Trump,China
2020-01-19,0.617272727,"I will be going to Austin, Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit ""paydirt""ù with our incredible new Trade Deals: CHINA, JAPAN, MEXICO, CANADA, SOUTH KOREA, and many others!",Trump,Japan
2020-01-19,0.617272727,"I will be going to Austin, Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit ""paydirt""ù with our incredible new Trade Deals: CHINA, JAPAN, MEXICO, CANADA, SOUTH KOREA, and many others!",Trump,Mexico
2020-01-20,-0.475,"Two stone cold losers from Amazon WP. Almost every story is a made up lie, just like corrupt pol Shifty Schiff, who fraudulently made up my call with Ukraine. Fiction! https://t.co/0Oad0738NG",Trump,Ukraine
2020-01-22,0.328571429,"One of the many great things about our just signed giant Trade Deal with China is that it will bring both the USA &; China closer together in so many other ways. Terrific working with President Xi, a man who truly loves his country. Much more to come!",Trump,China
2020-01-22,-0.175,"""Not the Senate's job to mop up the mess made in the House by the Democrats. Biden admitted that he went to Ukraine and did the Quid Pro Quo.""ù @SteveScalise  @FoxNews",Trump,Ukraine
2020-01-23,0.625,"The Democrats &; Shifty Schiff, whose presentation to the Senate was loaded with lies and misrepresentations, are refusing to state that the Obama Administration withheld aid from many countries including Ukraine, Pakistan, Philippines, Egypt, Honduras, &; Mexico. Witch Hunt!",Trump,Mexico
2020-01-23,0.625,"The Democrats &; Shifty Schiff, whose presentation to the Senate was loaded with lies and misrepresentations, are refusing to state that the Obama Administration withheld aid from many countries including Ukraine, Pakistan, Philippines, Egypt, Honduras, &; Mexico. Witch Hunt!",Trump,Ukraine
2020-01-24,0.325,"Frances Hakes, former Federal prosecutor, ""This is really significant. The FBI had debunked the Steele Dossier in January of 2017, and then even after they did that, even after they knew from the CIA &; from their own sources, they knew that Carter Page was not the agent of",Trump,France
2020-01-24,0.146875,"China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and transparency. It will all work out well. In particular, on behalf of the American People, I want to thank President Xi!",Trump,China
2020-01-24,-0.166666667,"""He's got to explain this. How did Hunter Biden get a billion and a half dollars (from China) to invest when he'd been in business for 60 days?""ù @LindseyGrahamSC @FoxNews",Trump,China
2020-01-25,0.033333333,"""I like President Trump's Tweets (Social Media), I like everything about him...and this Ukraine stuff, the trial, the impeachment, this isn't t about Ukraine. Donald Trump has committed the two unpardonable sins in the eyes of the Democrats. He beat Hillary Clinton in 2016, and..",Trump,Ukraine
2020-01-26,0.0375,"Iranian Foreign Minister says Iran wants to negotiate with The United States, but wants sanctions removed. @FoxNews  @OANN No Thanks!",Trump,Iran
2020-01-26,0,"""This is what Democrats have done. They want to create the idea that there is all this smoke so people think there's fire. They did this with Russia Collusion, &; there was no fire. It makes zero sense what the Democrats are accusing him of.""ù @LisaMarieBoothe @foxandfriends",Trump,Russia
2020-01-27,0.158,"We are in very close communication with China concerning the virus. Very few cases reported in USA, but strongly on watch. We have offered China and President Xi any help that is necessary. Our experts are extraordinary!",Trump,China
2020-01-27,0.086666667,...(Democrats said I never met) and released the military aid to Ukraine without any conditions or investigations - and far ahead of schedule. I also allowed Ukraine to purchase Javelin anti-tank missiles. My Administration has done far more than the previous Administration.,Trump,Ukraine
2020-01-27,0.05,"I NEVER told John Bolton that the aid to Ukraine was tied to investigations into Democrats, including the Bidens. In fact, he never complained about this at the time of his very public termination. If John Bolton said this, it was only to sell a book. With that being said, the...",Trump,Ukraine
2020-01-27,-0.125,"...transcripts of my calls with President Zelensky are all the proof that is needed, in addition to the fact that President Zelensky &; the Foreign Minister of Ukraine said there was no pressure and no problems. Additionally, I met with President Zelensky at the United Nations...",Trump,Ukraine
2020-01-29,0.45,"With Votes in the House tomorrow, Democrats want to make it harder for Presidents to defend America, and stand up to, as an example, Iran. Protect our GREAT COUNTRY!",Trump,Iran
2020-01-29,-0.175,"On the Iraq War Resolution being voted on tomorrow in the House of Represenatives, we are down to 5000 soldiers, and going down, and I want everyone, Republican and Democrat, to vote their HEART!",Trump,Iraq
2020-01-30,0.808333333,"Just received a briefing on the Coronavirus in China from all of our GREAT agencies, who are also working closely with China. We will continue to monitor the ongoing developments. We have the best experts anywhere in the world, and they are on top of it 24/7! https://t.co/rrtF1Stk78",Trump,China
2020-01-30,0.35,"Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S., all in good recovery.",Trump,China
2020-02-03,0.766666667,"Republicans in Iowa, go out and Caucus today. Your great Trade Deals with China, Mexico, Canada, Japan, South Korea and more, are DONE. Great times are coming, after waiting for decades, for our Farmers, Ranchers, Manufacturers and ALL. Nobody else could have pulled this off!",Trump,Canada
2020-02-03,0.766666667,"Republicans in Iowa, go out and Caucus today. Your great Trade Deals with China, Mexico, Canada, Japan, South Korea and more, are DONE. Great times are coming, after waiting for decades, for our Farmers, Ranchers, Manufacturers and ALL. Nobody else could have pulled this off!",Trump,China
2020-02-03,0.766666667,"Republicans in Iowa, go out and Caucus today. Your great Trade Deals with China, Mexico, Canada, Japan, South Korea and more, are DONE. Great times are coming, after waiting for decades, for our Farmers, Ranchers, Manufacturers and ALL. Nobody else could have pulled this off!",Trump,Japan
2020-02-03,0.766666667,"Republicans in Iowa, go out and Caucus today. Your great Trade Deals with China, Mexico, Canada, Japan, South Korea and more, are DONE. Great times are coming, after waiting for decades, for our Farmers, Ranchers, Manufacturers and ALL. Nobody else could have pulled this off!",Trump,Mexico
2020-02-03,-0.03125,"I hope Republicans &; the American people realize that the totally partisan Impeachment Hoax is exacty that, a Hoax. Read the Transcripts, listen to what the President &; Foreign Minister of Ukraine said (""No Pressure""ù). Nothing will ever satisfy the Do Nothing, Radical Left Dems!",Trump,Ukraine
